-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.185ms         0.00%      20.185ms       1.458us         13848  
                            potrf_alg2_reset_info(int*)         0.00%       0.000us         0.00%       0.000us       0.000us      19.941ms         0.00%      19.941ms       1.440us         13848  
                                            aten::fill_         0.00%      55.920ms         0.01%     233.264ms      18.531us      19.373ms         0.00%      22.394ms       1.779us         12588  
                                              aten::all         0.00%     122.088ms         0.01%     333.726ms      21.161us      18.318ms         0.00%      39.962ms       2.534us         15771  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      18.318ms         0.00%      18.318ms       9.526us          1923  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us      17.627ms         0.00%      17.627ms       3.825us          4608  
                    potrf_alg2_set_info(int, int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      17.622ms         0.00%      17.622ms       1.273us         13848  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      17.103ms         0.00%      17.103ms       1.762us          9708  
                                          aten::normal_         0.00%      18.467ms         0.06%        1.576s       1.026ms      16.917ms         0.00%      16.947ms      11.033us          1536  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us      16.917ms         0.00%      16.917ms      11.014us          1536  
void geam_kernel<int, float, false, true, false, tru...         0.00%       0.000us         0.00%       0.000us       0.000us      16.587ms         0.00%      16.587ms       3.085us          5376  
                                              aten::sin         0.00%      14.950ms         0.00%      23.959ms      12.459us      12.869ms         0.00%      13.169ms       6.848us          1923  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      12.869ms         0.00%      12.869ms       6.692us          1923  
                                              aten::cos         0.00%      14.676ms         0.00%      24.575ms      12.779us      12.851ms         0.00%      13.148ms       6.837us          1923  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      12.851ms         0.00%      12.851ms       6.683us          1923  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us      12.253ms         0.00%      12.253ms       3.989us          3072  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us      11.952ms         0.00%      11.952ms       3.108us          3846  
                                           aten::cumsum         0.00%      44.385ms         0.00%     100.329ms      49.692us      10.918ms         0.00%      10.943ms       5.420us          2019  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us      10.057ms         0.00%      10.057ms     104.756us            96  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       9.834ms         0.00%       9.834ms       1.601us          6144  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.376ms         0.00%       9.376ms       1.625us          5769  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us       8.580ms         0.00%       8.580ms       4.250us          2019  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       7.110ms         0.00%       7.110ms       4.629us          1536  
                                              aten::any         0.00%      41.210ms         0.00%     108.394ms      28.928us       6.672ms         0.00%      13.295ms       3.548us          3747  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       6.672ms         0.00%       6.672ms       3.017us          2211  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.463ms         0.00%       6.463ms       1.102us          5865  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.368ms         0.00%       6.368ms       1.637us          3891  
                                              aten::sub         0.00%      32.027ms         0.00%      55.077ms      13.972us       6.160ms         0.00%       6.169ms       1.565us          3942  
